object_id,aligned_period
90633,Qing dynasty (c. 1967)
90620,Qing dynasty (c. 1967)
90616,Qing dynasty (c. 1967)
90482,Qing dynasty (c. 1966)
90311,Qing dynasty (c. 1964)
90305,Qing dynasty (c. 1964)
90259,Qing dynasty (c. 1779)
90223,Qing dynasty (c. 1964)
90126,Qing dynasty (c. 1963)
90086,Qing dynasty (c. 1962)
89720,Qing dynasty (c. 1959)
89595,Qing dynasty (c. 1958)
89562,Qing dynasty (c. 1958)
89559,Qing dynasty (c. 1958)
89540,Qing dynasty (c. 1958)
89521,Qing dynasty (c. 1957)
89520,Qing dynasty (c. 1957)
89519,Qing dynasty (c. 1957)
89517,Qing dynasty (c. 1957)
89498,Qing dynasty (c. 1957)
89486,Qing dynasty (c. 1957)
89365,Qing dynasty (c. 1953)
89364,Qing dynasty (c. 1953)
89330,Qing dynasty (c. 1953)
89167,Qing dynasty (c. 1951)
89086,Qing dynasty (c. 1950)
89071,Qing dynasty (c. 1950)
88499,Qing dynasty (c. 1941)
88351,Qing dynasty (c. 1937)
88350,Qing dynasty (c. 1937)
88349,Qing dynasty (c. 1937)
88347,Qing dynasty (c. 1937)
88345,Qing dynasty (c. 1937)
88344,Qing dynasty (c. 1937)
88336,Qing dynasty (c. 1937)
88335,Qing dynasty (c. 1937)
88322,Qing dynasty (c. 1937)
88318,Qing dynasty (c. 1937)
88315,Qing dynasty (c. 1937)
88314,Qing dynasty (c. 1937)
88312,Qing dynasty (c. 1937)
88309,Qing dynasty (c. 1937)
88308,Qing dynasty (c. 1937)
88307,Qing dynasty (c. 1937)
88304,Qing dynasty (c. 1937)
88302,Qing dynasty (c. 1937)
88299,Qing dynasty (c. 1937)
88294,未知
88286,未知
88285,未知
88282,未知
88279,未知
88278,未知
88274,未知
88272,未知
88262,公元5世纪
88116,20世纪初
87645,Qing dynasty (c. 1690)
87622,Qing dynasty (c. 1875)
87621,Qing dynasty (c. 1876)
87620,Qing dynasty (c. 1876)
87618,Qing dynasty (c. 1947)
87606,Qing dynasty (c. 1976)
87589,Qing dynasty (c. 1976)
87581,Qing dynasty (c. 1976)
87547,Qing dynasty (c. 1984)
87545,Qing dynasty (c. 1984)
87539,Qing dynasty (c. 1984)
87537,Qing dynasty (c. 1984)
87505,Qing dynasty (c. 1983)
87501,Qing dynasty (c. 1983)
87492,Qing dynasty (c. 1983)
87487,Qing dynasty (c. 1974)
87481,Qing dynasty (c. 1966)
87479,Qing dynasty (c. 1966)
87469,未知
87458,未知
87446,Qing dynasty (c. 1982)
87443,Qing dynasty (c. 1982)
87440,Qing dynasty (c. 1976)
87431,Qing dynasty (c. 1973)
87430,Qing dynasty (c. 1973)
87424,Qing dynasty (c. 1973)
87410,Qing dynasty (c. 1973)
87398,Qing dynasty (c. 1973)
87394,Qing dynasty (c. 1973)
87382,Qing dynasty (c. 1973)
87380,Qing dynasty (c. 1973)
87374,Qing dynasty (c. 1973)
87370,Qing dynasty (c. 1973)
87368,Qing dynasty (c. 1973)
87366,Qing dynasty (c. 1925)
87351,Qing dynasty (c. 1988)
87345,Qing dynasty (c. 1989)
87343,Qing dynasty (c. 1989)
87314,Qing dynasty (c. 1979)
87312,Qing dynasty (c. 1979)
87311,Qing dynasty (c. 1979)
87309,Qing dynasty (c. 1979)
87297,Qing dynasty (c. 1967)
87293,Qing dynasty (c. 1967)
87292,Qing dynasty (c. 1967)
87291,Qing dynasty (c. 1967)
87290,Qing dynasty (c. 1967)
87287,Qing dynasty (c. 1967)
87282,Qing dynasty (c. 1967)
87281,Qing dynasty (c. 1967)
87273,Qing dynasty (c. 1967)
87272,Qing dynasty (c. 1967)
87270,Qing dynasty (c. 1967)
87259,Qing dynasty (c. 1967)
87258,Qing dynasty (c. 1967)
87257,Qing dynasty (c. 1967)
87242,Qing dynasty (c. 1967)
87235,Qing dynasty (c. 1967)
87234,Qing dynasty (c. 1967)
87233,Qing dynasty (c. 1967)
87232,Qing dynasty (c. 1967)
87229,Qing dynasty (c. 1967)
87227,Qing dynasty (c. 1967)
87226,Qing dynasty (c. 1967)
87225,Qing dynasty (c. 1967)
87224,Qing dynasty (c. 1967)
87223,Qing dynasty (c. 1967)
87216,Qing dynasty (c. 1967)
87208,Qing dynasty (c. 1967)
87200,Qing dynasty (c. 1967)
87199,Qing dynasty (c. 1967)
87197,Qing dynasty (c. 1967)
87184,Qing dynasty (c. 1967)
87176,Qing dynasty (c. 1967)
87164,Qing dynasty (c. 1967)
87163,Qing dynasty (c. 1967)
87156,Qing dynasty (c. 1967)
87152,Qing dynasty (c. 1967)
87151,Qing dynasty (c. 1967)
87148,Qing dynasty (c. 1967)
87138,Qing dynasty (c. 1967)
87115,Qing dynasty (c. 1967)
87110,Qing dynasty (c. 1967)
87109,Qing dynasty (c. 1967)
87102,Qing dynasty (c. 1967)
87100,Qing dynasty (c. 1967)
87097,Qing dynasty (c. 1967)
87095,Qing dynasty (c. 1967)
87086,Qing dynasty (c. 1967)
87085,Qing dynasty (c. 1967)
87084,Qing dynasty (c. 1967)
87066,Qing dynasty (c. 1967)
87057,Qing dynasty (c. 1967)
87053,Qing dynasty (c. 1967)
87047,Qing dynasty (c. 1967)
87043,Qing dynasty (c. 1967)
87041,Qing dynasty (c. 1967)
87039,Qing dynasty (c. 1967)
87034,Qing dynasty (c. 1967)
87033,Qing dynasty (c. 1967)
87023,Qing dynasty (c. 1967)
87018,Qing dynasty (c. 1967)
87014,Qing dynasty (c. 1967)
86994,约公元前332年
86984,Qing dynasty (c. 1919)
86981,Qing dynasty (c. 1919)
86980,Qing dynasty (c. 1919)
86978,Qing dynasty (c. 1919)
86974,Qing dynasty (c. 1919)
86951,Qing dynasty (c. 1910)
86841,Qing dynasty (c. 1946)
86832,Qing dynasty (c. 1942)
86816,Qing dynasty (c. 1944)
86814,Qing dynasty (c. 1944)
86807,Qing dynasty (c. 1943)
86787,Qing dynasty (c. 1942)
86779,Qing dynasty (c. 1942)
86773,Qing dynasty (c. 1942)
86762,Qing dynasty (c. 1938)
86753,Qing dynasty (c. 1938)
86742,Qing dynasty (c. 1945)
86737,Qing dynasty (c. 1931)
86735,Qing dynasty (c. 1938)
86734,Qing dynasty (c. 1938)
86733,Qing dynasty (c. 1938)
86729,Qing dynasty (c. 1933)
86728,Qing dynasty (c. 1932)
86726,Qing dynasty (c. 1939)
86716,Qing dynasty (c. 1949)
86714,Qing dynasty (c. 1947)
86710,Qing dynasty (c. 1947)
86709,Qing dynasty (c. 1947)
86702,Qing dynasty (c. 1939)
86701,Qing dynasty (c. 1939)
86695,Qing dynasty (c. 1939)
86694,Qing dynasty (c. 1939)
86693,Qing dynasty (c. 1939)
86682,Qing dynasty (c. 1939)
86679,Qing dynasty (c. 1939)
86677,Qing dynasty (c. 1938)
86674,Qing dynasty (c. 1938)
86671,Qing dynasty (c. 1938)
86662,Qing dynasty (c. 1938)
86659,Qing dynasty (c. 1938)
86656,Qing dynasty (c. 1937)
86652,Qing dynasty (c. 1937)
86651,Qing dynasty (c. 1937)
86647,Qing dynasty (c. 1937)
86644,Qing dynasty (c. 1925)
86642,Qing dynasty (c. 1926)
86607,晚期地平线
86567,Qing dynasty (c. 1821)
86566,Qing dynasty (c. 1821)
86565,Qing dynasty (c. 1821)
86562,Qing dynasty (c. 1821)
86559,Qing dynasty (c. 1821)
86558,Qing dynasty (c. 1821)
86459,Qing dynasty (c. 1972)
86458,Qing dynasty (c. 1972)
86457,Qing dynasty (c. 1972)
86456,Qing dynasty (c. 1972)
86454,Qing dynasty (c. 1972)
86446,未知
86442,未知
86428,Qing dynasty (c. 1990)
86374,Qing dynasty (c. 1932)
86369,Qing dynasty (c. 1932)
86361,Qing dynasty (c. 1932)
86356,Qing dynasty (c. 1932)
86355,Qing dynasty (c. 1932)
86352,Qing dynasty (c. 1932)
86346,Qing dynasty (c. 1932)
86342,Qing dynasty (c. 1932)
86340,Qing dynasty (c. 1932)
86334,Qing dynasty (c. 1932)
86332,Qing dynasty (c. 1932)
86321,Qing dynasty (c. 1932)
86314,Qing dynasty (c. 1933)
86311,Qing dynasty (c. 1933)
86308,Qing dynasty (c. 1933)
86305,Qing dynasty (c. 1933)
86304,Qing dynasty (c. 1933)
86302,Qing dynasty (c. 1933)
86296,Qing dynasty (c. 1933)
86294,Qing dynasty (c. 1933)
86291,Qing dynasty (c. 1933)
86288,Qing dynasty (c. 1933)
86287,Qing dynasty (c. 1933)
86268,Qing dynasty (c. 1929)
86267,Qing dynasty (c. 1929)
86266,Qing dynasty (c. 1929)
86259,Qing dynasty (c. 1929)
86256,Qing dynasty (c. 1929)
86255,Qing dynasty (c. 1929)
86242,Qing dynasty (c. 1929)
86238,Qing dynasty (c. 1929)
86232,Qing dynasty (c. 1929)
86224,Qing dynasty (c. 1929)
86216,Qing dynasty (c. 1929)
86215,Qing dynasty (c. 1929)
86202,Qing dynasty (c. 1929)
86194,Qing dynasty (c. 1929)
86186,Qing dynasty (c. 1929)
86180,Qing dynasty (c. 1929)
86165,Qing dynasty (c. 1929)
86164,Qing dynasty (c. 1929)
86152,Qing dynasty (c. 1929)
86150,Qing dynasty (c. 2004)
86149,Qing dynasty (c. 1985)
86076,Qing dynasty (c. 1978)
86073,Qing dynasty (c. 1983)
86069,Qing dynasty (c. 1983)
86067,Qing dynasty (c. 1968)
86048,Qing dynasty (c. 1869)
86004,Qing dynasty (c. 1978)
86000,Qing dynasty (c. 1991)
85998,Qing dynasty (c. 1808)
85939,未知
85896,未知
85870,未知
85620,Qing dynasty (c. 1958)
85614,Qing dynasty (c. 1980)
85602,Ming dynasty (c. 1603)
85598,Qing dynasty (c. 1920)
85591,Qing dynasty (c. 1920)
85583,Qing dynasty (c. 1920)
85577,Qing dynasty (c. 1920)
85551,Qing dynasty (c. 1986)
85546,Qing dynasty (c. 1986)
85543,Qing dynasty (c. 1986)
85538,Qing dynasty (c. 1986)
85537,Qing dynasty (c. 1986)
85530,Qing dynasty (c. 1986)
85523,Qing dynasty (c. 1986)
85519,Qing dynasty (c. 1986)
85508,Qing dynasty (c. 1986)
85481,Qing dynasty (c. 1972)
85477,Qing dynasty (c. 1950)
85467,Qing dynasty (c. 1950)
85456,Qing dynasty (c. 1990)
85452,Qing dynasty (c. 1990)
85436,Qing dynasty (c. 1921)
85433,Qing dynasty (c. 1921)
85432,Qing dynasty (c. 1921)
85430,Qing dynasty (c. 1921)
85413,Qing dynasty (c. 1921)
85394,Qing dynasty (c. 1968)
85393,Qing dynasty (c. 1968)
85392,Qing dynasty (c. 1968)
85389,Qing dynasty (c. 1968)
85387,Qing dynasty (c. 1968)
85386,Qing dynasty (c. 1968)
85385,Qing dynasty (c. 1968)
85383,Qing dynasty (c. 1968)
85373,Qing dynasty (c. 1968)
85367,Qing dynasty (c. 1878)
85363,Qing dynasty (c. 1878)
85349,Qing dynasty (c. 1878)
85347,Qing dynasty (c. 1878)
85128,Qing dynasty (c. 1969)
81859,Qing dynasty (c. 1986)
81653,Qing dynasty (c. 1925)
81518,Qing dynasty (c. 1920)
81285,Qing dynasty (c. 1987)
81245,Qing dynasty (c. 1912)
81238,Qing dynasty (c. 1966)
81201,未知
81199,未知
81156,Qing dynasty (c. 1922)
81150,Qing dynasty (c. 1960)
81143,Qing dynasty (c. 1960)
81083,Qing dynasty (c. 1955)
81060,Qing dynasty (c. 1986)
81050,Qing dynasty (c. 1961)
81036,Qing dynasty (c. 1955)
81035,Qing dynasty (c. 1955)
81009,Qing dynasty (c. 1973)
81001,Qing dynasty (c. 1973)
80981,Qing dynasty (c. 1939)
80944,Qing dynasty (c. 1959)
80940,Ming dynasty (c. 1561)
80466,Qing dynasty (c. 1936)
80008,Qing dynasty (c. 1973)
80003,Qing dynasty (c. 1955)
80001,Qing dynasty (c. 1951)
79999,Qing dynasty (c. 1950)
79922,Qing dynasty (c. 1949)
79921,Qing dynasty (c. 1953)
79903,Qing dynasty (c. 1952)
79902,Qing dynasty (c. 1950)
79901,Qing dynasty (c. 1949)
79899,Qing dynasty (c. 1949)
79898,Qing dynasty (c. 1949)
79896,Qing dynasty (c. 1949)
79894,Qing dynasty (c. 1949)
79893,Qing dynasty (c. 1949)
79890,Qing dynasty (c. 1949)
79882,Qing dynasty (c. 1949)
79879,Qing dynasty (c. 1949)
79875,Qing dynasty (c. 1949)
79872,Qing dynasty (c. 1949)
79869,Qing dynasty (c. 1949)
79864,Qing dynasty (c. 1949)
79863,Qing dynasty (c. 1949)
79859,Qing dynasty (c. 1949)
79854,Qing dynasty (c. 1949)
79848,Qing dynasty (c. 1949)
79833,Qing dynasty (c. 1941)
79832,Qing dynasty (c. 1941)
79829,Qing dynasty (c. 1941)
79826,Qing dynasty (c. 1941)
79813,Qing dynasty (c. 1941)
79811,Qing dynasty (c. 1941)
79630,Qing dynasty (c. 1959)
79629,Qing dynasty (c. 1959)
79621,Qing dynasty (c. 1959)
79618,Qing dynasty (c. 1959)
79612,Qing dynasty (c. 1955)
79611,Qing dynasty (c. 1955)
77951,Qing dynasty (c. 1958)
77950,Qing dynasty (c. 1955)
77941,Qing dynasty (c. 1964)
77940,Qing dynasty (c. 1963)
77888,Qing dynasty (c. 1969)
77887,Qing dynasty (c. 1969)
77884,Qing dynasty (c. 1970)
77880,Qing dynasty (c. 1969)
77879,Qing dynasty (c. 1969)
77876,Qing dynasty (c. 1969)
74247,Qing dynasty (c. 1968)
74213,Qing dynasty (c. 1966)
74211,Qing dynasty (c. 1966)
74194,Qing dynasty (c. 1967)
74192,Qing dynasty (c. 1967)
74190,Qing dynasty (c. 1967)
74187,Qing dynasty (c. 1967)
74186,Qing dynasty (c. 1967)
74182,Qing dynasty (c. 1967)
74177,Qing dynasty (c. 1962)
74174,Qing dynasty (c. 1962)
74173,Qing dynasty (c. 1961)
74171,Qing dynasty (c. 1961)
74169,Qing dynasty (c. 1961)
74164,Qing dynasty (c. 1962)
74163,Qing dynasty (c. 1962)
74159,Qing dynasty (c. 1962)
74157,Qing dynasty (c. 1959)
74126,Qing dynasty (c. 1950)
74122,Qing dynasty (c. 1950)
74120,Qing dynasty (c. 1949)
74118,Qing dynasty (c. 1950)
74115,Qing dynasty (c. 1949)
74086,Qing dynasty (c. 1961)
74085,Qing dynasty (c. 1960)
74080,Qing dynasty (c. 1959)
74075,Qing dynasty (c. 1962)
74073,Qing dynasty (c. 1959)
74070,Qing dynasty (c. 1959)
74051,Qing dynasty (c. 1961)
74038,Qing dynasty (c. 1962)
74036,Qing dynasty (c. 1962)
74033,Qing dynasty (c. 1961)
74032,Qing dynasty (c. 1961)
74024,Qing dynasty (c. 1960)
74022,Qing dynasty (c. 1962)
73879,Qing dynasty (c. 1861)
73867,Qing dynasty (c. 1861)
73747,Qing dynasty (c. 1962)
73742,Qing dynasty (c. 1961)
73729,Qing dynasty (c. 1962)
73727,Qing dynasty (c. 1962)
73705,Qing dynasty (c. 1964)
73702,Qing dynasty (c. 1964)
73701,Qing dynasty (c. 1964)
73688,Qing dynasty (c. 1811)
73678,Qing dynasty (c. 1811)
73675,Qing dynasty (c. 1811)
73674,Qing dynasty (c. 1811)
73661,Qing dynasty (c. 1960)
73658,Qing dynasty (c. 1960)
73657,Qing dynasty (c. 1960)
73654,Qing dynasty (c. 1960)
73634,Qing dynasty (c. 1964)
73632,Qing dynasty (c. 1960)
73626,Qing dynasty (c. 1962)
73625,Qing dynasty (c. 1962)
73624,Qing dynasty (c. 1962)
73623,Qing dynasty (c. 1962)
73621,Qing dynasty (c. 1962)
73614,Qing dynasty (c. 1961)
73613,Qing dynasty (c. 1961)
73606,Qing dynasty (c. 1960)
73596,Qing dynasty (c. 1960)
73594,Qing dynasty (c. 1959)
73590,Qing dynasty (c. 1959)
73586,Qing dynasty (c. 1959)
73583,Qing dynasty (c. 1959)
73582,Qing dynasty (c. 1959)
73580,Qing dynasty (c. 1959)
73579,Qing dynasty (c. 1959)
73573,Qing dynasty (c. 1959)
73569,Qing dynasty (c. 1959)
73565,Qing dynasty (c. 1959)
73564,Qing dynasty (c. 1959)
73553,Qing dynasty (c. 1959)
73549,Qing dynasty (c. 1959)
73548,Qing dynasty (c. 1959)
73545,Qing dynasty (c. 1959)
73543,Qing dynasty (c. 1959)
73500,Qing dynasty (c. 1959)
73494,Qing dynasty (c. 1957)
73426,Qing dynasty (c. 1957)
73423,Qing dynasty (c. 1958)
73421,Qing dynasty (c. 1951)
73418,Qing dynasty (c. 1958)
73417,Qing dynasty (c. 1948)
73416,Qing dynasty (c. 1958)
73405,Qing dynasty (c. 1958)
73404,Qing dynasty (c. 1949)
73403,Qing dynasty (c. 1957)
73389,Qing dynasty (c. 1948)
73378,Qing dynasty (c. 1953)
73374,Qing dynasty (c. 1949)
73370,Qing dynasty (c. 1946)
73368,Qing dynasty (c. 1958)
73367,Qing dynasty (c. 1951)
73363,Qing dynasty (c. 1958)
73357,Qing dynasty (c. 1950)
73355,Qing dynasty (c. 1948)
73352,Qing dynasty (c. 1951)
73344,Qing dynasty (c. 1941)
73343,Qing dynasty (c. 1958)
73338,Qing dynasty (c. 1952)
73333,Qing dynasty (c. 1952)
73325,Qing dynasty (c. 1954)
73220,Qing dynasty (c. 1949)
73219,Qing dynasty (c. 1948)
73038,未知
72968,未知
72922,未知
72907,未知
72863,未知
72857,Qing dynasty (c. 1952)
72852,Qing dynasty (c. 1951)
72851,Qing dynasty (c. 1952)
72845,Qing dynasty (c. 1952)
72837,Qing dynasty (c. 1950)
72836,Qing dynasty (c. 1950)
72835,Qing dynasty (c. 1951)
72833,Qing dynasty (c. 1951)
72778,Qing dynasty (c. 1951)
72773,Qing dynasty (c. 1951)
72769,Qing dynasty (c. 1951)
72764,Qing dynasty (c. 1951)
72762,Qing dynasty (c. 1951)
72751,Qing dynasty (c. 1951)
72746,Qing dynasty (c. 1951)
72732,Qing dynasty (c. 1950)
72721,Qing dynasty (c. 1950)
72716,Qing dynasty (c. 1948)
72715,Qing dynasty (c. 1949)
72705,Qing dynasty (c. 1950)
72698,Qing dynasty (c. 1948)
72693,Qing dynasty (c. 1949)
72686,Qing dynasty (c. 1949)
72682,Qing dynasty (c. 1948)
72677,Qing dynasty (c. 1948)
72659,Qing dynasty (c. 1948)
72655,Qing dynasty (c. 1948)
72652,Qing dynasty (c. 1947)
72645,Qing dynasty (c. 1948)
72644,Qing dynasty (c. 1948)
72643,Qing dynasty (c. 1948)
72636,Qing dynasty (c. 1948)
72634,Qing dynasty (c. 1948)
72633,Qing dynasty (c. 1947)
72629,Qing dynasty (c. 1948)
72620,Qing dynasty (c. 1947)
72610,Qing dynasty (c. 1947)
72605,Qing dynasty (c. 1947)
72604,Qing dynasty (c. 1947)
72602,Qing dynasty (c. 1948)
72591,Qing dynasty (c. 1947)
72590,Qing dynasty (c. 1947)
72574,Qing dynasty (c. 1948)
72570,Qing dynasty (c. 1947)
72565,Qing dynasty (c. 1948)
72564,Qing dynasty (c. 1948)
72563,Qing dynasty (c. 1948)
72561,Qing dynasty (c. 1948)
72437,Qing dynasty (c. 1820)
72360,Qing dynasty (c. 1947)
71763,Qing dynasty (c. 1947)
71750,Qing dynasty (c. 1947)
71743,Qing dynasty (c. 1947)
71737,Qing dynasty (c. 1947)
71733,Qing dynasty (c. 1947)
71732,Qing dynasty (c. 1947)
71726,Qing dynasty (c. 1947)
71723,Qing dynasty (c. 1947)
71722,Qing dynasty (c. 1947)
71716,Qing dynasty (c. 1947)
71714,Qing dynasty (c. 1947)
71710,Qing dynasty (c. 1947)
71704,Qing dynasty (c. 1947)
71702,Qing dynasty (c. 1947)
71701,Qing dynasty (c. 1947)
71699,Qing dynasty (c. 1947)
71697,Qing dynasty (c. 1947)
71684,Qing dynasty (c. 1947)
71676,Qing dynasty (c. 1947)
71670,Qing dynasty (c. 1947)
71666,Qing dynasty (c. 1947)
71661,Qing dynasty (c. 1947)
71658,Qing dynasty (c. 1947)
71656,Qing dynasty (c. 1947)
71653,Qing dynasty (c. 1947)
71650,Qing dynasty (c. 1948)
71648,Qing dynasty (c. 1948)
71644,Qing dynasty (c. 1948)
71642,Qing dynasty (c. 1948)
71641,Qing dynasty (c. 1947)
71615,Qing dynasty (c. 1947)
71614,Qing dynasty (c. 1943)
71613,Qing dynasty (c. 1943)
71612,Qing dynasty (c. 1946)
71607,Qing dynasty (c. 1947)
71580,Qing dynasty (c. 1943)
71579,Qing dynasty (c. 1948)
71563,Qing dynasty (c. 1947)
71550,Qing dynasty (c. 1942)
71542,Qing dynasty (c. 1942)
71534,Qing dynasty (c. 1947)
71528,Qing dynasty (c. 1946)
71525,Qing dynasty (c. 1947)
71524,Qing dynasty (c. 1947)
71440,未知
71434,未知
71433,未知
71432,Qing dynasty (c. 1912)
71431,未知
71427,未知
71422,未知
71418,未知
71417,未知
71415,未知
71414,未知
71407,未知
71404,未知
71403,未知
71398,Qing dynasty (c. 1915)
71397,Qing dynasty (c. 1910)
71392,未知
71391,未知
71387,Qing dynasty (c. 1912)
71381,未知
71375,未知
71374,未知
71361,Qing dynasty (c. 1942)
71358,Qing dynasty (c. 1942)
71356,Qing dynasty (c. 1942)
71354,Qing dynasty (c. 1942)
71337,Qing dynasty (c. 1941)
71332,Qing dynasty (c. 1940)
71326,Qing dynasty (c. 1941)
71324,Qing dynasty (c. 1940)
71323,Qing dynasty (c. 1941)
71317,Qing dynasty (c. 1941)
71316,Qing dynasty (c. 1940)
71312,Qing dynasty (c. 1941)
71309,Qing dynasty (c. 1941)
71308,Qing dynasty (c. 1941)
71298,Qing dynasty (c. 1941)
71292,Qing dynasty (c. 1941)
71291,Qing dynasty (c. 1941)
71287,Qing dynasty (c. 1975)
71285,Qing dynasty (c. 1975)
71279,Qing dynasty (c. 1975)
71271,Qing dynasty (c. 1975)
71262,Qing dynasty (c. 1975)
71254,Qing dynasty (c. 1975)
71252,Qing dynasty (c. 1975)
71251,Qing dynasty (c. 1975)
71246,Qing dynasty (c. 1975)
71244,Qing dynasty (c. 1975)
71235,Qing dynasty (c. 1975)
71231,Qing dynasty (c. 1975)
71230,Qing dynasty (c. 1975)
71222,Qing dynasty (c. 1975)
71221,Qing dynasty (c. 1975)
71220,Qing dynasty (c. 1975)
71213,Qing dynasty (c. 1975)
71210,Qing dynasty (c. 1975)
71207,Qing dynasty (c. 1975)
71194,Qing dynasty (c. 1975)
71179,Qing dynasty (c. 1975)
71175,Qing dynasty (c. 1975)
71174,Qing dynasty (c. 1975)
71173,Qing dynasty (c. 1975)
71172,Qing dynasty (c. 1975)
71170,Qing dynasty (c. 1975)
71161,Qing dynasty (c. 1954)
71158,Qing dynasty (c. 1953)
71155,Qing dynasty (c. 1952)
71146,Qing dynasty (c. 1952)
71134,Qing dynasty (c. 1952)
71130,Qing dynasty (c. 1946)
71126,Qing dynasty (c. 1946)
71124,Qing dynasty (c. 1975)
71120,Qing dynasty (c. 1975)
71115,Qing dynasty (c. 1975)
71113,Qing dynasty (c. 1975)
71112,Qing dynasty (c. 1975)
71106,Qing dynasty (c. 1975)
71103,Qing dynasty (c. 1975)
71091,Qing dynasty (c. 1975)
71089,Qing dynasty (c. 1975)
71085,Qing dynasty (c. 1975)
71078,Qing dynasty (c. 1975)
71074,Qing dynasty (c. 1975)
71068,Qing dynasty (c. 1975)
71066,Qing dynasty (c. 1975)
71062,Qing dynasty (c. 1975)
71053,Qing dynasty (c. 1975)
71051,Qing dynasty (c. 1975)
71048,Qing dynasty (c. 1975)
71039,Qing dynasty (c. 1975)
71036,Qing dynasty (c. 1975)
71034,Qing dynasty (c. 1975)
71030,Qing dynasty (c. 1975)
71026,Qing dynasty (c. 1975)
71025,Qing dynasty (c. 1975)
71024,Qing dynasty (c. 1975)
71023,Qing dynasty (c. 1975)
71018,Qing dynasty (c. 1974)
71010,Qing dynasty (c. 1974)
71006,Qing dynasty (c. 1974)
71002,Qing dynasty (c. 1974)
70998,Qing dynasty (c. 1974)
70992,Qing dynasty (c. 1974)
70988,Qing dynasty (c. 1974)
70979,Qing dynasty (c. 1974)
70978,Qing dynasty (c. 1974)
70972,Qing dynasty (c. 1974)
70969,Qing dynasty (c. 1974)
70960,Qing dynasty (c. 1974)
70942,Qing dynasty (c. 1974)
70939,Qing dynasty (c. 1974)
70930,Qing dynasty (c. 1974)
70916,Qing dynasty (c. 1974)
70912,Qing dynasty (c. 1974)
70909,Qing dynasty (c. 1974)
70900,Qing dynasty (c. 1974)
70896,Qing dynasty (c. 1974)
70812,Qing dynasty (c. 1971)
70805,Qing dynasty (c. 1971)
70801,Qing dynasty (c. 1971)
70797,Qing dynasty (c. 1971)
70794,Qing dynasty (c. 1971)
70790,Qing dynasty (c. 1971)
70788,Qing dynasty (c. 1971)
70783,Qing dynasty (c. 1970)
70780,Qing dynasty (c. 1970)
70779,Qing dynasty (c. 1970)
70772,Qing dynasty (c. 1872)
70767,Qing dynasty (c. 1970)
70762,Qing dynasty (c. 1974)
70758,Qing dynasty (c. 1974)
70757,Qing dynasty (c. 1974)
70746,Qing dynasty (c. 1974)
70745,Qing dynasty (c. 1974)
70738,Qing dynasty (c. 1974)
70732,Qing dynasty (c. 1974)
70730,Qing dynasty (c. 1974)
70726,Qing dynasty (c. 1974)
70720,Qing dynasty (c. 1974)
70708,Qing dynasty (c. 1974)
70685,Qing dynasty (c. 1968)
70682,Qing dynasty (c. 1968)
70663,Qing dynasty (c. 1968)
70646,Qing dynasty (c. 1973)
70643,Qing dynasty (c. 1973)
70636,Qing dynasty (c. 1973)
70633,Qing dynasty (c. 1973)
70632,Qing dynasty (c. 1973)
70631,Qing dynasty (c. 1973)
70629,Qing dynasty (c. 1973)
70624,Qing dynasty (c. 1973)
70623,Qing dynasty (c. 1973)
70618,Qing dynasty (c. 1973)
70615,Qing dynasty (c. 1973)
70612,Qing dynasty (c. 1973)
70576,Qing dynasty (c. 1973)
70573,Qing dynasty (c. 1973)
70567,Qing dynasty (c. 1973)
70564,Qing dynasty (c. 1973)
70562,Qing dynasty (c. 1973)
70561,Qing dynasty (c. 1973)
70556,Qing dynasty (c. 1973)
70555,Qing dynasty (c. 1973)
70554,Qing dynasty (c. 1973)
70535,Qing dynasty (c. 1968)
70533,Qing dynasty (c. 1968)
70532,Qing dynasty (c. 1968)
70531,Qing dynasty (c. 1968)
70529,Qing dynasty (c. 1968)
70527,Qing dynasty (c. 1967)
70513,Qing dynasty (c. 1967)
70512,Qing dynasty (c. 1967)
70510,Qing dynasty (c. 1967)
70505,Qing dynasty (c. 1967)
70502,Qing dynasty (c. 1967)
70497,Qing dynasty (c. 1967)
70495,Qing dynasty (c. 1967)
70478,Qing dynasty (c. 1973)
70477,Qing dynasty (c. 1973)
70469,Qing dynasty (c. 1973)
70468,Qing dynasty (c. 1973)
70453,Qing dynasty (c. 1973)
70442,Qing dynasty (c. 1973)
70430,Qing dynasty (c. 1973)
70412,Qing dynasty (c. 1973)
70409,Qing dynasty (c. 1973)
70404,Qing dynasty (c. 1966)
70401,Qing dynasty (c. 1966)
70400,Qing dynasty (c. 1966)
70390,Qing dynasty (c. 1966)
70389,Qing dynasty (c. 1966)
70383,Qing dynasty (c. 1966)
70381,Qing dynasty (c. 1966)
70373,Qing dynasty (c. 1966)
70366,Qing dynasty (c. 1965)
70346,Qing dynasty (c. 1966)
70345,Qing dynasty (c. 1966)
70344,Qing dynasty (c. 1966)
70337,Qing dynasty (c. 1966)
70335,Qing dynasty (c. 1966)
70330,Qing dynasty (c. 1973)
70326,Qing dynasty (c. 1973)
70321,Qing dynasty (c. 1973)
70320,Qing dynasty (c. 1973)
70317,Qing dynasty (c. 1973)
70307,Qing dynasty (c. 1972)
70306,Qing dynasty (c. 1972)
70300,Qing dynasty (c. 1972)
70292,Qing dynasty (c. 1972)
70289,Qing dynasty (c. 1972)
70285,Qing dynasty (c. 1972)
